;;abiotic;abiotic;abiotic;abiotic;abiotic;abiotic;biotic;biotic;biotic;biotic;biotic;biotic;biotic;biotic;biotic;biotic;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;toxicity
;;heat stress/heat tolerance/heat resistance/heat impact/heat change/temperature stress/temperature tolerance/temperature resistance/temperature impact/temperature change;heavy metal stress/metallic trace element stress/heavy metal tolerance/metallic trace element tolerance/heavy metal resistance/metallic trace element resistance/heavy metal impact/metallic trace element impact/heavy metal change/metallic trace element change;hydric stress/drought stress/hydric tolerance/drought tolerance/hydric resistance/drought resistance/hydric impact/drought impact/hydric change/drought change;ph stress/ph tolerance/ph resistance/ph impact/ph change;salt stress/salinity stress/salt tolerance/salinity tolerance/salt resistance/salinity resistance/salt impact/salinity impact/salt change/salinity change;uv stress/light stress/uv tolerance/light tolerance/uv resistance/light resistance/uv impact/light impact/uv change/light change/irradiance;antifeedant/phytophagous/herbivory/feeding deterrents;attractant;germination;herbicidal;phytotoxicity;pigment/colour;pollination;quorum sensing;repulsive;root respiration/branching factors/root formation;anti-inflammatory;antibacterial;anticancer/anti-tumour/anti-apoptotic/anti-angiogenic;antidiabetic;antifungal;antimicrobial;antioxidant;antiparasitic;antiviral;arthritis;burns;cardiovascular;cytotoxicity;dementia/alzheimer;obesity;rheumatism;sedative/analgesic;wound;toxicity
alkaloid;benzylamine;0.004119464469618949;0.0;0.0;0.003089598352214212;0.006179196704428424;0.0;0.0010298661174047373;0.0010298661174047373;0.010298661174047374;0.009268795056642637;0.0020597322348094747;0.04016477857878476;0.0;0.0;0.006179196704428424;0.0010298661174047373;0.082389289392379;0.06591143151390319;0.07312049433573635;0.02265705458290422;0.09680741503604531;0.07312049433573635;0.10504634397528322;0.0020597322348094747;0.030895983522142123;0.01132852729145211;0.0010298661174047373;0.09577754891864057;0.16374871266735325;0.08650875386199794;0.05252317198764161;0.0;0.07415036045314109;0.02059732234809475;0.17507723995880536
alkaloid;colchicine;0.003183023872679045;0.0;0.002015915119363395;0.0003183023872679045;0.0015915119363395225;0.00021220159151193635;0.00010610079575596818;0.00010610079575596818;0.018992042440318303;0.0005305039787798408;0.001379310344827586;0.035755968169761274;0.012625994694960212;0.00021220159151193635;0.0004244031830238727;0.0008488063660477454;0.17676392572944297;0.009230769230769232;0.11978779840848806;0.011883289124668435;0.01750663129973475;0.012307692307692308;0.03331564986737401;0.002440318302387268;0.021644562334217507;0.2453050397877984;0.004350132625994695;0.10472148541114058;0.17729442970822282;0.02259946949602122;0.02493368700265252;0.01156498673740053;0.043076923076923075;0.034270557029177716;0.1726259946949602
alkaloid;cyclopeptide;0.0014265335235378032;0.0005706134094151213;0.0005706134094151213;0.0005706134094151213;0.0017118402282453639;0.0005706134094151213;0.0002853067047075606;0.0002853067047075606;0.00912981455064194;0.0005706134094151213;0.003994293865905849;0.012553495007132667;0.0002853067047075606;0.020827389443651926;0.0011412268188302425;0.0002853067047075606;0.04365192582025677;0.11041369472182597;0.10328102710413695;0.0094151212553495;0.13295292439372325;0.16176890156918688;0.024536376604850214;0.00456490727532097;0.037089871611982884;0.2102710413694722;0.0005706134094151213;0.038231098430813126;0.192867332382311;0.01825962910128388;0.017118402282453638;0.00912981455064194;0.028530670470756064;0.019115549215406563;0.12439372325249644
alkaloid;imidazole;0.006632834757834758;0.00013354700854700856;0.00035612535612535614;0.003383190883190883;0.001558048433048433;0.0007567663817663817;0.0010683760683760685;0.0006677350427350427;0.004407051282051282;0.001112891737891738;0.0029825498575498577;0.04589565527065527;0.001201923076923077;0.001112891737891738;0.002181267806267806;0.0003116096866096866;0.07808048433048433;0.06899928774928775;0.11177884615384616;0.01023860398860399;0.14681267806267806;0.07109152421652422;0.07443019943019943;0.008057336182336183;0.06592770655270655;0.02283653846153846;0.006855413105413106;0.08947649572649573;0.1676460113960114;0.024839743589743588;0.01727207977207977;0.0002670940170940171;0.06316773504273504;0.029291310541310542;0.17209757834757836
alkaloid;indole;0.007193977824748767;0.0031149182333963733;0.012756331812956576;0.002595765194496978;0.021174027515111063;0.002966588793710832;0.006378165906478288;0.00467237735009456;0.05035784477324137;0.0013720473170912597;0.005673601067971966;0.08165535654689064;0.00611858938702859;0.009159342900582193;0.0011866355174843326;0.024363110468350206;0.07093855452961026;0.07868876775317982;0.12645084733192422;0.012014684614528868;0.05254570400860311;0.07661215559758223;0.10271813698223754;0.0038936477917454666;0.04286720806912152;0.014610449809025846;0.001409129677012645;0.051915303889939556;0.18251937553305891;0.03927021915674714;0.018281603441243;0.0011495531575629473;0.04761375013905885;0.023806875069529426;0.15426261727296325
alkaloid;isoquinoline;0.00358719646799117;0.0002759381898454746;0.0013796909492273732;0.0008278145695364238;0.0019315673289183224;0.0002759381898454746;0.0013796909492273732;0.0005518763796909492;0.005794701986754967;0.0016556291390728477;0.0024834437086092716;0.04277041942604857;0.0002759381898454746;0.0011037527593818985;0.0005518763796909492;0.0008278145695364238;0.09740618101545254;0.062086092715231786;0.168598233995585;0.022902869757174392;0.04194260485651214;0.07422737306843268;0.07891832229580574;0.01076158940397351;0.11037527593818984;0.025938189845474614;0.0016556291390728477;0.05656732891832229;0.2588300220750552;0.055463576158940396;0.015728476821192054;0.0019315673289183224;0.07477924944812361;0.016280353200883002;0.1434878587196468
alkaloid;isoxazole;0.0003843197540353574;0.0;0.0003843197540353574;0.0003843197540353574;0.0;0.0003843197540353574;0.0011529592621060721;0.0003843197540353574;0.002690238278247502;0.013451191391237509;0.002690238278247502;0.013451191391237509;0.0;0.0011529592621060721;0.0007686395080707148;0.0;0.14373558800922367;0.1191391237509608;0.11068408916218293;0.013835511145272867;0.07993850883935434;0.11529592621060722;0.058800922367409685;0.023059185242121444;0.07378939277478862;0.0983858570330515;0.001921598770176787;0.02843966179861645;0.15603382013835512;0.06840891621829362;0.01960030745580323;0.002690238278247502;0.10184473481936972;0.01921598770176787;0.15564950038431977
alkaloid;oxazole;0.008665511265164644;0.0;0.0005777007510109763;0.0034662045060658577;0.0;0.0011554015020219526;0.0011554015020219526;0.0017331022530329288;0.0034662045060658577;0.008665511265164644;0.00462160600808781;0.038128249566724434;0.0;0.0011554015020219526;0.002310803004043905;0.0;0.07567879838243789;0.1727325245522819;0.12767186597342575;0.03292894280762565;0.10629693818601964;0.14558058925476602;0.0415944540727903;0.006932409012131715;0.05199306759098787;0.024263431542461005;0.0017331022530329288;0.0439052570768342;0.21606008087810513;0.02830733679953784;0.028885037550548817;0.0;0.05950317735413056;0.015020219526285385;0.16233391103408434
alkaloid;piperidine;0.002215093186678888;7.638252367858234e-05;0.00022914757103574703;0.000687442713107241;0.00030553009471432935;0.0008402077604644058;0.0012221203788573174;0.0006110601894286587;0.0012221203788573174;0.0008402077604644058;0.00030553009471432935;0.016422242590895204;0.00022914757103574703;0.0006110601894286587;0.000687442713107241;0.00022914757103574703;0.06553620531622364;0.052703941338221816;0.07019553926061717;0.03987167736021998;0.03146959975557592;0.043614421020470515;0.07011915673693858;0.0028261533761075467;0.031240452184540177;0.0419340054995417;0.0036663611365719525;0.1119767797128017;0.10762297586312251;0.13748854262144822;0.04682248701497097;0.00045829514207149406;0.22250229147571035;0.012144821264894592;0.147952948365414
